Room ACADMY_AUD
Dept  Coursenum  Class Title                    Day        Start Time  End Time
ECON  4150-01    ECONOMICS_OF_GOV'T_REGULATION   Monday     12:00PM     01:50PM 
ECON  6150-01    ADV_ECONOMICS_GOV._REGULATIONS  Monday     12:00PM     01:50PM 
ADMN  1010-01    ORAL_COMMUNICATION_FOR_TAs_I    Monday     02:00PM     03:50PM 
IHSS  1963-01    TECH_&_SOCIAL_INTER_IN_US       Tuesday    10:00AM     11:50AM 
WRIT  2330-01    CREATIVE_WRITING:_SHORT_STORY   Tuesday    12:00PM     01:50PM 
COMM  4250-01    WRITING_FOR_GAMES_II            Tuesday    04:00PM     05:50PM 
ADMN  1010-02    ORAL_COMMUNICATION_FOR_TAs_I    Wednesday  08:00AM     09:50AM 
ARTS  4963-01    AR_DESIGN_-_CULTURAL_HERITAGE   Wednesday  12:00PM     03:50PM 
ARTS  6963-01    AR_DESIGN_-_CULTRUAL_HERITAGE   Wednesday  12:00PM     03:50PM 
ECON  4150-01    ECONOMICS_OF_GOV'T_REGULATION   Thursday   12:00PM     01:50PM 
ECON  6150-01    ADV_ECONOMICS_GOV._REGULATIONS  Thursday   12:00PM     01:50PM 
ADMN  1010-01    ORAL_COMMUNICATION_FOR_TAs_I    Thursday   02:00PM     03:50PM 
ADMN  1010-02    ORAL_COMMUNICATION_FOR_TAs_I    Friday     08:00AM     09:50AM 
IHSS  1963-01    TECH_&_SOCIAL_INTER_IN_US       Friday     10:00AM     11:50AM 
WRIT  2330-01    CREATIVE_WRITING:_SHORT_STORY   Friday     12:00PM     01:50PM 
COMM  4250-01    WRITING_FOR_GAMES_II            Friday     04:00PM     05:50PM 
16 entries

Room SAGE_3303
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
IHSS  1200-02    PRINCIPLES_OF_ECONOMICS         Monday     08:00AM     09:50AM 
CSCI  2200-01    FOUNDATIONS_OF_COMPUTER_SCI     Monday     10:00AM     11:50AM 
CSCI  2200-02    FOUNDATIONS_OF_COMPUTER_SCI     Monday     10:00AM     11:50AM 
CSCI  2200-03    FOUNDATIONS_OF_COMPUTER_SCI     Monday     10:00AM     11:50AM 
CSCI  2200-04    FOUNDATIONS_OF_COMPUTER_SCI     Monday     10:00AM     11:50AM 
CHEM  2250-01    ORGANIC_CHEMISTRY_I             Monday     12:00PM     01:50PM 
CSCI  2300-01    INTRODUCTION_TO_ALGORITHMS      Monday     02:00PM     03:50PM 
CSCI  2300-02    INTRODUCTION_TO_ALGORITHMS      Monday     02:00PM     03:50PM 
CSCI  2300-03    INTRODUCTION_TO_ALGORITHMS      Monday     02:00PM     03:50PM 
CSCI  2300-04    INTRODUCTION_TO_ALGORITHMS      Monday     02:00PM     03:50PM 
CSCI  2300-05    INTRODUCTION_TO_ALGORITHMS      Monday     02:00PM     03:50PM 
CSCI  2300-06    INTRODUCTION_TO_ALGORITHMS      Monday     02:00PM     03:50PM 
IHSS  1200-01    PRINCIPLES_OF_ECONOMICS         Monday     04:00PM     05:50PM 
MATH  2010-21    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Tuesday    10:00AM     11:20AM 
MATH  2010-22    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Tuesday    10:00AM     11:20AM 
MATH  2010-23    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Tuesday    10:00AM     11:20AM 
MATH  2010-24    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Tuesday    10:00AM     11:20AM 
MATH  2010-25    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Tuesday    10:00AM     11:20AM 
MATH  2010-26    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Tuesday    10:00AM     11:20AM 
CSCI  2500-01    COMPUTER_ORGANIZATION           Tuesday    12:00PM     01:50PM 
CSCI  2500-02    COMPUTER_ORGANIZATION           Tuesday    12:00PM     01:50PM 
CSCI  2500-03    COMPUTER_ORGANIZATION           Tuesday    12:00PM     01:50PM 
PSYC  4730-01    POSITIVE_PSYCHOLOGY             Tuesday    02:00PM     03:50PM 
PSYC  4730-02    POSITIVE_PSYCHOLOGY             Tuesday    02:00PM     03:50PM 
CSCI  2200-01    FOUNDATIONS_OF_COMPUTER_SCI     Wednesday  08:00AM     09:50AM 
CSCI  2200-02    FOUNDATIONS_OF_COMPUTER_SCI     Wednesday  08:00AM     09:50AM 
CSCI  2200-03    FOUNDATIONS_OF_COMPUTER_SCI     Wednesday  08:00AM     09:50AM 
CSCI  2200-04    FOUNDATIONS_OF_COMPUTER_SCI     Wednesday  08:00AM     09:50AM 
MANE  4120-01    ROBOTICS_I                      Wednesday  01:00PM     01:50PM 
CSCI  4480-01    ROBOTICS_I                      Wednesday  01:00PM     01:50PM 
ECSE  4480-01    ROBOTICS_I                      Wednesday  01:00PM     01:50PM 
MANE  6120-01    ROBOTICS_I                      Wednesday  01:00PM     01:50PM 
ECSE  6470-01    ROBOTICS_I                      Wednesday  01:00PM     01:50PM 
IHSS  1200-02    PRINCIPLES_OF_ECONOMICS         Thursday   08:00AM     09:50AM 
CSCI  2200-01    FOUNDATIONS_OF_COMPUTER_SCI     Thursday   10:00AM     11:50AM 
CSCI  2200-02    FOUNDATIONS_OF_COMPUTER_SCI     Thursday   10:00AM     11:50AM 
CSCI  2200-03    FOUNDATIONS_OF_COMPUTER_SCI     Thursday   10:00AM     11:50AM 
CSCI  2200-04    FOUNDATIONS_OF_COMPUTER_SCI     Thursday   10:00AM     11:50AM 
CHEM  2250-01    ORGANIC_CHEMISTRY_I             Thursday   12:00PM     01:50PM 
CSCI  2300-01    INTRODUCTION_TO_ALGORITHMS      Thursday   02:00PM     03:50PM 
CSCI  2300-02    INTRODUCTION_TO_ALGORITHMS      Thursday   02:00PM     03:50PM 
CSCI  2300-03    INTRODUCTION_TO_ALGORITHMS      Thursday   02:00PM     03:50PM 
CSCI  2300-04    INTRODUCTION_TO_ALGORITHMS      Thursday   02:00PM     03:50PM 
CSCI  2300-05    INTRODUCTION_TO_ALGORITHMS      Thursday   02:00PM     03:50PM 
CSCI  2300-06    INTRODUCTION_TO_ALGORITHMS      Thursday   02:00PM     03:50PM 
IHSS  1200-01    PRINCIPLES_OF_ECONOMICS         Thursday   04:00PM     05:50PM 
IHSS  1140-01    MINDS_AND_MACHINES              Thursday   07:00PM     08:20PM 
IHSS  1140-02    MINDS_AND_MACHINES              Thursday   07:00PM     08:20PM 
IHSS  1140-03    MINDS_AND_MACHINES              Thursday   07:00PM     08:20PM 
IHSS  1140-04    MINDS_AND_MACHINES              Thursday   07:00PM     08:20PM 
MATH  2010-21    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Friday     10:00AM     11:20AM 
MATH  2010-22    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Friday     10:00AM     11:20AM 
MATH  2010-23    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Friday     10:00AM     11:20AM 
MATH  2010-24    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Friday     10:00AM     11:20AM 
MATH  2010-25    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Friday     10:00AM     11:20AM 
MATH  2010-26    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Friday     10:00AM     11:20AM 
CSCI  2500-01    COMPUTER_ORGANIZATION           Friday     12:00PM     01:50PM 
CSCI  2500-02    COMPUTER_ORGANIZATION           Friday     12:00PM     01:50PM 
CSCI  2500-03    COMPUTER_ORGANIZATION           Friday     12:00PM     01:50PM 
PSYC  4730-01    POSITIVE_PSYCHOLOGY             Friday     02:00PM     03:50PM 
PSYC  4730-02    POSITIVE_PSYCHOLOGY             Friday     02:00PM     03:50PM 
61 entries

Room SAGE_3510
Dept  Coursenum  Class Title                    Day        Start Time  End Time
----  ---------  -----------------------------  ---------  ----------  --------
PHYS  1150-01    PHYSICS_I_HONORS               Monday     08:00AM     09:50AM 
PHYS  1150-02    PHYSICS_I_HONORS               Monday     08:00AM     09:50AM 
PHYS  1150-03    PHYSICS_I_HONORS               Monday     08:00AM     09:50AM 
MANE  4030-01    ELEMENTS_OF_MECH_DESIGN        Monday     10:00AM     11:50AM 
CSCI  4800-02    NUMERICAL_COMPUTING            Monday     12:00PM     01:50PM 
MATH  4800-02    NUMERICAL_COMPUTING            Monday     12:00PM     01:50PM 
MATH  2400-21    INTRO_DIFFERENTIAL_EQUATIONS   Monday     02:00PM     03:20PM 
MATH  2400-22    INTRO_DIFFERENTIAL_EQUATIONS   Monday     02:00PM     03:20PM 
MATH  2400-23    INTRO_DIFF_EQUATIONS           Monday     02:00PM     03:20PM 
MATH  2400-24    INTRO_DIFF_EQUATIONS           Monday     02:00PM     03:20PM 
CSCI  4100-01    MACHINE_LEARNING_FROM_DATA     Monday     04:00PM     05:50PM 
CSCI  6100-01    MACHINE_LEARNING_FROM_DATA     Monday     04:00PM     05:50PM 
ECSE  2100-01    FIELDS_AND_WAVES_I             Monday     07:00PM     08:50PM 
ECSE  2100-02    FIELDS_AND_WAVES_I             Monday     07:00PM     08:50PM 
MATH  1020-05    CALCULUS_II                    Tuesday    09:00AM     09:50AM 
MATH  1020-06    CALCULUS_II                    Tuesday    09:00AM     09:50AM 
MATH  1020-07    CALCULUS_II                    Tuesday    09:00AM     09:50AM 
MATH  1020-08    CALCULUS_II                    Tuesday    09:00AM     09:50AM 
ECSE  2610-01    CPTR_COMPONENTS_&_OPER         Tuesday    10:30AM     11:50AM 
ECSE  2610-02    CPTR_COMPONENTS_&_OPER         Tuesday    10:30AM     11:50AM 
ECSE  2610-03    CPTR_COMPONENTS_&_OPER         Tuesday    10:30AM     11:50AM 
MATH  1020-01    CALCULUS_II                    Tuesday    12:00PM     12:50PM 
MATH  1020-02    CALCULUS_II                    Tuesday    12:00PM     12:50PM 
MATH  1020-03    CALCULUS_II                    Tuesday    12:00PM     12:50PM 
MATH  1020-04    CALCULUS_II                    Tuesday    12:00PM     12:50PM 
CHME  4040-01    CHEMICAL_ENG_SEPARATIONS       Tuesday    01:00PM     01:50PM 
CHME  4040-02    CHEMICAL_ENG_SEPARATIONS       Tuesday    01:00PM     01:50PM 
MANE  4280-01    DESIGN_OPTIMIZATION            Tuesday    02:00PM     03:20PM 
MANE  6963-01    ADVANCED_DESIGN_OPTIMIZATION   Tuesday    02:00PM     03:20PM 
ECSE  2050-01    INTRODUCTION_TO_ELECTRONICS    Tuesday    07:00PM     08:50PM 
ECSE  2050-02    INTRODUCTION_TO_ELECTRONICS    Tuesday    07:00PM     08:50PM 
ECSE  2050-03    INTRODUCTION_TO_ELECTRONICS    Tuesday    07:00PM     08:50PM 
MATH  1020-05    CALCULUS_II                    Wednesday  09:00AM     09:50AM 
MATH  1020-06    CALCULUS_II                    Wednesday  09:00AM     09:50AM 
MATH  1020-07    CALCULUS_II                    Wednesday  09:00AM     09:50AM 
MATH  1020-08    CALCULUS_II                    Wednesday  09:00AM     09:50AM 
CHME  1010-01    INTRO_TO_CHEMICAL_ENGINEERING  Wednesday  11:00AM     11:50AM 
MATH  1020-01    CALCULUS_II                    Wednesday  12:00PM     12:50PM 
MATH  1020-02    CALCULUS_II                    Wednesday  12:00PM     12:50PM 
MATH  1020-03    CALCULUS_II                    Wednesday  12:00PM     12:50PM 
MATH  1020-04    CALCULUS_II                    Wednesday  12:00PM     12:50PM 
CHME  4040-01    CHEMICAL_ENG_SEPARATIONS       Wednesday  01:00PM     01:50PM 
CHME  4040-02    CHEMICAL_ENG_SEPARATIONS       Wednesday  01:00PM     01:50PM 
PHYS  1150-01    PHYSICS_I_HONORS               Thursday   08:00AM     09:50AM 
PHYS  1150-02    PHYSICS_I_HONORS               Thursday   08:00AM     09:50AM 
PHYS  1150-03    PHYSICS_I_HONORS               Thursday   08:00AM     09:50AM 
MANE  4030-01    ELEMENTS_OF_MECH_DESIGN        Thursday   10:00AM     11:50AM 
CSCI  4800-02    NUMERICAL_COMPUTING            Thursday   12:00PM     01:50PM 
MATH  4800-02    NUMERICAL_COMPUTING            Thursday   12:00PM     01:50PM 
MATH  2400-21    INTRO_DIFFERENTIAL_EQUATIONS   Thursday   02:00PM     03:20PM 
MATH  2400-22    INTRO_DIFFERENTIAL_EQUATIONS   Thursday   02:00PM     03:20PM 
MATH  2400-23    INTRO_DIFF_EQUATIONS           Thursday   02:00PM     03:20PM 
MATH  2400-24    INTRO_DIFF_EQUATIONS           Thursday   02:00PM     03:20PM 
CSCI  4100-01    MACHINE_LEARNING_FROM_DATA     Thursday   04:00PM     05:50PM 
CSCI  6100-01    MACHINE_LEARNING_FROM_DATA     Thursday   04:00PM     05:50PM 
MATH  1020-05    CALCULUS_II                    Friday     09:00AM     09:50AM 
MATH  1020-06    CALCULUS_II                    Friday     09:00AM     09:50AM 
MATH  1020-07    CALCULUS_II                    Friday     09:00AM     09:50AM 
MATH  1020-08    CALCULUS_II                    Friday     09:00AM     09:50AM 
ECSE  2610-01    CPTR_COMPONENTS_&_OPER         Friday     10:30AM     11:50AM 
ECSE  2610-02    CPTR_COMPONENTS_&_OPER         Friday     10:30AM     11:50AM 
ECSE  2610-03    CPTR_COMPONENTS_&_OPER         Friday     10:30AM     11:50AM 
MATH  1020-01    CALCULUS_II                    Friday     12:00PM     12:50PM 
MATH  1020-02    CALCULUS_II                    Friday     12:00PM     12:50PM 
MATH  1020-03    CALCULUS_II                    Friday     12:00PM     12:50PM 
MATH  1020-04    CALCULUS_II                    Friday     12:00PM     12:50PM 
CHME  4040-01    CHEMICAL_ENG_SEPARATIONS       Friday     01:00PM     01:50PM 
CHME  4040-02    CHEMICAL_ENG_SEPARATIONS       Friday     01:00PM     01:50PM 
MANE  4280-01    DESIGN_OPTIMIZATION            Friday     02:00PM     03:20PM 
MANE  6963-01    ADVANCED_DESIGN_OPTIMIZATION   Friday     02:00PM     03:20PM 
70 entries

Room SAGE_3704
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
ARCH  6320-01    BUILT_ECOLOGIES_1               Monday     09:00AM     11:50AM 
MGMT  2100-01    STATISTICAL_METHODS             Monday     12:00PM     01:50PM 
MGMT  1100-02    INTRO_TO_MANAGEMENT             Monday     02:00PM     03:50PM 
CIVL  6360-01    TIMBER_DESIGN                   Monday     04:00PM     05:50PM 
MGMT  6190-02    INTRO_TO_ACCT_&_FIN_MGMT        Monday     06:00PM     08:50PM 
BMED  4590-01    MEDICAL_IMAGING                 Tuesday    08:30AM     09:50AM 
BMED  6590-01    MEDICAL_IMAGING                 Tuesday    08:30AM     09:50AM 
MANE  4670-01    MECH_BEHAVIOR_OF_MATERIALS      Tuesday    10:00AM     11:50AM 
STSS  1110-02    SCIENCE,_TECHNOLOGY_&_SOCIETY   Tuesday    02:00PM     03:50PM 
STSH  1110-03    SCIENCE,TECHNOLOGY_AND_SOCIETY  Tuesday    02:00PM     03:50PM 
CSCI  2300-06    INTRODUCTION_TO_ALGORITHMS      Wednesday  12:00PM     01:50PM 
ARCH  4963-01    CONTEMPORARY_CERAMIC_ASSEMBLY   Thursday   10:00AM     11:50AM 
MGMT  2100-01    STATISTICAL_METHODS             Thursday   12:00PM     01:50PM 
MGMT  1100-02    INTRO_TO_MANAGEMENT             Thursday   02:00PM     03:50PM 
CIVL  6360-01    TIMBER_DESIGN                   Thursday   04:00PM     05:50PM 
BMED  4590-01    MEDICAL_IMAGING                 Friday     08:30AM     09:50AM 
BMED  6590-01    MEDICAL_IMAGING                 Friday     08:30AM     09:50AM 
MANE  4670-01    MECH_BEHAVIOR_OF_MATERIALS      Friday     10:00AM     11:50AM 
COGS  4961-01    ABILITY_AND_EXPERTISE           Friday     12:00PM     03:50PM 
COGS  6961-01    ABILITY_AND_EXPERTISE           Friday     12:00PM     03:50PM 
20 entries

Room SAGE_3705
Dept  Coursenum  Class Title                 Day        Start Time  End Time
----  ---------  --------------------------  ---------  ----------  --------
STSS  4963-01    RESILIENCE_PLANNING         Monday     10:00AM     11:50AM 
WRIT  2340-01    SPEECH_COMMUNICATION        Monday     12:00PM     01:50PM 
WRIT  2340-02    SPEECH_COMMUNICATION        Monday     02:00PM     03:50PM 
ECON  6960-01    APPLIED_MICROECONOMICS      Monday     04:00PM     06:50PM 
ARCH  4964-01    PROJECTING_LIGHT            Tuesday    10:00AM     11:50AM 
GSAS  2520-03    INTRO_TO_GAME_STORYTELLING  Tuesday    02:00PM     03:50PM 
GSAS  2520-04    INTRO_TO_GAME_STORYTELLING  Tuesday    02:00PM     03:50PM 
CHEM  2120-01    EXPERIMENTAL_CHEMISTRY_I    Wednesday  02:00PM     02:50PM 
ADMN  1961-01    FIRST_YEAR_SEMINAR          Wednesday  04:00PM     04:50PM 
STSS  4963-01    RESILIENCE_PLANNING         Thursday   10:00AM     11:50AM 
WRIT  2340-01    SPEECH_COMMUNICATION        Thursday   12:00PM     01:50PM 
WRIT  2340-02    SPEECH_COMMUNICATION        Thursday   02:00PM     03:50PM 
GSAS  2520-03    INTRO_TO_GAME_STORYTELLING  Friday     02:00PM     03:50PM 
GSAS  2520-04    INTRO_TO_GAME_STORYTELLING  Friday     02:00PM     03:50PM 
14 entries

Room SAGE_3713
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
ECON  2020-01    INTERMEDIATE_MACROECON_THEORY   Monday     10:00AM     11:50AM 
STSS  2400-01    MEDICINE_AND_SOCIETY            Monday     12:00PM     01:50PM 
STSS  2400-02    MEDICINE_AND_SOCIETY            Monday     12:00PM     01:50PM 
STSH  2960-01    MEDICINE_AND_SOCIETY            Monday     12:00PM     01:50PM 
STSH  2960-02    MEDICINE_AND_SOCIETY            Monday     12:00PM     01:50PM 
STSS  2962-01    SCIENCE_FICTION_CINEMA          Monday     02:00PM     03:50PM 
BMED  2540-01    BIOMECHANICS                    Tuesday    08:00AM     09:50AM 
ECON  4330-01    ECON-FINANCIAL_MARKETS_&_INST.  Tuesday    10:00AM     11:50AM 
STSH  1110-01    SCIENCE,_TECHNOLOGY_&_SOCIETY   Tuesday    02:00PM     03:50PM 
STSH  1110-02    SCIENCE,_TECHNOLOGY_&_SOCIETY   Tuesday    02:00PM     03:50PM 
CSCI  2300-05    INTRODUCTION_TO_ALGORITHMS      Wednesday  10:00AM     11:50AM 
ECON  2020-01    INTERMEDIATE_MACROECON_THEORY   Thursday   10:00AM     11:50AM 
STSS  2400-01    MEDICINE_AND_SOCIETY            Thursday   12:00PM     01:50PM 
STSS  2400-02    MEDICINE_AND_SOCIETY            Thursday   12:00PM     01:50PM 
STSH  2960-01    MEDICINE_AND_SOCIETY            Thursday   12:00PM     01:50PM 
STSH  2960-02    MEDICINE_AND_SOCIETY            Thursday   12:00PM     01:50PM 
STSS  2962-01    SCIENCE_FICTION_CINEMA          Thursday   02:00PM     03:50PM 
BMED  2540-01    BIOMECHANICS                    Friday     08:00AM     09:50AM 
ECON  4330-01    ECON-FINANCIAL_MARKETS_&_INST.  Friday     10:00AM     11:50AM 
ARCH  4840-01    ARCHITECTURAL_ACOUSTICS_1       Friday     02:00PM     05:50PM 
20 entries

Room SAGE_4101
Dept  Coursenum  Class Title                   Day        Start Time  End Time
----  ---------  ----------------------------  ---------  ----------  --------
ENGR  4760-01    ENGINEERING_ECONOMICS         Monday     08:00AM     09:50AM 
ENGR  2090-02    ENGINEERING_DYNAMICS          Monday     10:00AM     11:50AM 
ECSE  1010-01    INTRODUCTION_TO_ECSE          Monday     12:00PM     01:50PM 
ECSE  4750-01    COMPUTER_GRAPHICS             Monday     04:00PM     05:20PM 
ECSE  6964-01    COMPUTER_GRAPHICS             Monday     04:00PM     05:20PM 
ENGR  2530-03    STRENGTH_OF_MATERIALS         Tuesday    10:00AM     11:50AM 
CIVL  2670-01    INTRO_TO_STRUCTURAL_ENG       Tuesday    12:00PM     01:50PM 
CIVL  2670-02    INTRO_TO_STRUCTURAL_ENG       Tuesday    12:00PM     01:50PM 
CIVL  2670-03    INTRO_TO_STRUCTURAL_ENG       Tuesday    12:00PM     01:50PM 
CIVL  2670-04    INTRO_TO_STRUCTURAL_ENG       Tuesday    12:00PM     01:50PM 
CIVL  2670-05    INTRO_TO_STRUCTURAL_ENG       Tuesday    12:00PM     01:50PM 
ARTS  1050-01    ART_HISTORY                   Tuesday    02:00PM     03:50PM 
COGS  6968-01    RESEARCH_PROBLEMS_IN_COG_SCI  Wednesday  11:30AM     01:50PM 
ENGR  4760-01    ENGINEERING_ECONOMICS         Thursday   08:00AM     09:50AM 
ENGR  2090-02    ENGINEERING_DYNAMICS          Thursday   10:00AM     11:50AM 
ECSE  1010-01    INTRODUCTION_TO_ECSE          Thursday   12:00PM     01:50PM 
ECSE  4750-01    COMPUTER_GRAPHICS             Thursday   04:00PM     05:20PM 
ECSE  6964-01    COMPUTER_GRAPHICS             Thursday   04:00PM     05:20PM 
CSCI  1190-02    BEGINNING_PROG_FOR_ENG        Thursday   06:00PM     07:50PM 
CSCI  1190-04    BEGINNING_PROG_FOR_ENG        Thursday   06:00PM     07:50PM 
ENGR  2530-03    STRENGTH_OF_MATERIALS         Friday     10:00AM     11:50AM 
CIVL  2670-01    INTRO_TO_STRUCTURAL_ENG       Friday     12:00PM     01:50PM 
CIVL  2670-02    INTRO_TO_STRUCTURAL_ENG       Friday     12:00PM     01:50PM 
CIVL  2670-03    INTRO_TO_STRUCTURAL_ENG       Friday     12:00PM     01:50PM 
CIVL  2670-04    INTRO_TO_STRUCTURAL_ENG       Friday     12:00PM     01:50PM 
CIVL  2670-05    INTRO_TO_STRUCTURAL_ENG       Friday     12:00PM     01:50PM 
ARTS  1050-01    ART_HISTORY                   Friday     02:00PM     03:50PM 
27 entries

Room SAGE_4112
Dept  Coursenum  Class Title                     Day       Start Time  End Time
----  ---------  ------------------------------  --------  ----------  --------
IHSS  1350-01    LAW,_VALUES,_AND_PUBLIC_POLICY  Monday    08:00AM     09:50AM 
MANE  4350-01    INSTRUMENTATION_&_MEASUR        Monday    10:00AM     11:20AM 
COGS  4420-01    GAME_AI                         Monday    12:00PM     01:50PM 
CSCI  4967-01    GAME_AI                         Monday    12:00PM     01:50PM 
ARTS  4962-01    IRS:_SONIFICATION_ART_&_SCI.    Monday    02:00PM     03:50PM 
ARTS  6962-01    IRS:_SONIFICATION_ART_&_SCI.    Monday    02:00PM     03:50PM 
COMM  4620-01    LANGUAGE_AND_CULTURE            Monday    04:00PM     05:50PM 
MGMT  1100-05    INTRO_TO_MANAGEMENT             Tuesday   10:00AM     11:50AM 
PHIL  4480-01    METAPHYSICS_AND_CONSCIOUSNESS   Tuesday   12:00PM     01:50PM 
PHIL  4480-02    METAPHYSICS_AND_CONSCIOUSNESS   Tuesday   12:00PM     01:50PM 
MGMT  7760-01    RISK_MANAGEMENT                 Tuesday   03:00PM     05:50PM 
IHSS  1350-01    LAW,_VALUES,_AND_PUBLIC_POLICY  Thursday  08:00AM     09:50AM 
MANE  4350-01    INSTRUMENTATION_&_MEASUR        Thursday  10:00AM     11:20AM 
COGS  4420-01    GAME_AI                         Thursday  12:00PM     01:50PM 
CSCI  4967-01    GAME_AI                         Thursday  12:00PM     01:50PM 
ARTS  4962-01    IRS:_SONIFICATION_ART_&_SCI.    Thursday  02:00PM     03:50PM 
ARTS  6962-01    IRS:_SONIFICATION_ART_&_SCI.    Thursday  02:00PM     03:50PM 
COMM  4620-01    LANGUAGE_AND_CULTURE            Thursday  04:00PM     05:50PM 
MGMT  1100-05    INTRO_TO_MANAGEMENT             Friday    10:00AM     11:50AM 
PHIL  4480-01    METAPHYSICS_AND_CONSCIOUSNESS   Friday    12:00PM     01:50PM 
PHIL  4480-02    METAPHYSICS_AND_CONSCIOUSNESS   Friday    12:00PM     01:50PM 
21 entries

Room SAGE_4203
Dept  Coursenum  Class Title                    Day        Start Time  End Time
----  ---------  -----------------------------  ---------  ----------  --------
IHSS  1140-01    MINDS_AND_MACHINES             Monday     02:00PM     03:20PM 
WRIT  2320-01    CREATIVE_WRITING:_NON-FICTION  Monday     04:00PM     05:50PM 
STSH  4960-01    HISTORY_OF_MEDICINE            Tuesday    02:00PM     03:50PM 
IHSS  6961-01    ADVANCED_SOCIAL_THEORY         Tuesday    05:00PM     07:50PM 
ADMN  1961-02    FIRST_YEAR_SEMINAR             Wednesday  01:00PM     01:50PM 
STSH  4990-01    DIS_SENIOR_PROJECT             Wednesday  02:30PM     06:20PM 
STSS  4990-01    SENIOR_PROJECT                 Wednesday  02:30PM     06:20PM 
IHSS  1140-01    MINDS_AND_MACHINES             Thursday   02:00PM     03:20PM 
WRIT  2320-01    CREATIVE_WRITING:_NON-FICTION  Thursday   04:00PM     05:50PM 
MGMT  6840-01    PRACTICUM_IN_MANAGEMENT        Thursday   06:00PM     08:50PM 
STSH  4960-01    HISTORY_OF_MEDICINE            Friday     02:00PM     03:50PM 
11 entries

Room SAGE_4304
Dept  Coursenum  Class Title      Day      Start Time  End Time
----  ---------  ---------------  -------  ----------  --------
STSS  6010-01    CONCEPTS_IN_STS  Monday   10:00AM     12:50PM 
LANG  2420-01    CHINESE_III      Tuesday  10:00AM     11:50AM 
LANG  2420-01    CHINESE_III      Friday   10:00AM     11:50AM 
3 entries

Room SAGE_4510
Dept  Coursenum  Class Title                   Day       Start Time  End Time
----  ---------  ----------------------------  --------  ----------  --------
COMM  2520-02    COMMUNICATION_THEORY_&_PRAC.  Monday    10:00AM     11:50AM 
COMM  2520-06    COMMUNICATION_THEORY_&_PRAC.  Monday    10:00AM     11:50AM 
COMM  2520-01    COMMUNICATION_THEORY_&_PRAC.  Monday    12:00PM     01:50PM 
COMM  2520-05    COMMUNICATION_THEORY_&_PRAC.  Monday    12:00PM     01:50PM 
STSS  4800-01    PUBLIC_SERVICE_INTERNSHIP     Monday    04:00PM     05:50PM 
ECON  4570-01    ECONOMETRICS                  Tuesday   10:00AM     11:50AM 
ECON  6560-01    INTRODUCTION_TO_ECONOMETRICS  Tuesday   10:00AM     11:50AM 
BIOL  4270-01    HUMAN_PHYSIOLOGY              Tuesday   12:00PM     01:50PM 
MGMT  4240-01    SYSTEMS_ANALYSIS_&_DESIGN     Tuesday   02:00PM     03:50PM 
COMM  2520-02    COMMUNICATION_THEORY_&_PRAC.  Thursday  10:00AM     11:50AM 
COMM  2520-06    COMMUNICATION_THEORY_&_PRAC.  Thursday  10:00AM     11:50AM 
COMM  2520-01    COMMUNICATION_THEORY_&_PRAC.  Thursday  12:00PM     01:50PM 
COMM  2520-05    COMMUNICATION_THEORY_&_PRAC.  Thursday  12:00PM     01:50PM 
STSS  4800-01    PUBLIC_SERVICE_INTERNSHIP     Thursday  04:00PM     05:50PM 
ECON  4570-01    ECONOMETRICS                  Friday    10:00AM     11:50AM 
ECON  6560-01    INTRODUCTION_TO_ECONOMETRICS  Friday    10:00AM     11:50AM 
BIOL  4270-01    HUMAN_PHYSIOLOGY              Friday    12:00PM     01:50PM 
MGMT  4240-01    SYSTEMS_ANALYSIS_&_DESIGN     Friday    02:00PM     03:50PM 
18 entries

Room SAGE_4711
Dept  Coursenum  Class Title                    Day       Start Time  End Time
----  ---------  -----------------------------  --------  ----------  --------
IHSS  1140-03    MINDS_AND_MACHINES             Monday    08:00AM     09:20AM 
COMM  4770-01    USER-EXPERIENCE_DESIGN         Monday    10:00AM     11:50AM 
COMM  6770-01    USER-EXPERIENCE_DESIGN         Monday    10:00AM     11:50AM 
IHSS  1983-02    ACTING_WITH_COMPUTERS          Monday    02:00PM     03:50PM 
WRIT  1110-01    WRITING_IN_CONTEXT             Monday    04:00PM     05:50PM 
WRIT  1110-02    WRITING_IN_CONTEXT             Monday    04:00PM     05:50PM 
IHSS  1983-01    ACTING_WITH_COMPUTERS          Monday    06:00PM     07:50PM 
